1648	KITLG
1649	KIZ
1650	KL
1651	KLC1
1652	KLF1
1653	KLF10
1654	KLF11
1655	KLF12
1656	KLF13
1657	KLF15
1658	KLF2
1659	KLF4
1660	KLF5
1661	KLF6
1662	KLK2
1663	KLK3
1664	KLK4
1665	KLKB1
1666	KMT2A
1667	KMT2B
1668	KMT2D
1669	KMT2E
1670	KMT5A
1671	KNL1
1672	KNSTRN
1673	KPNA2
1674	KPNA3
1675	KPNA4
1676	KPNA6
1677	KRAS
1678	KREMEN1
1679	KRT1
1680	KRT14
1681	KRT16
1682	KRT17
1683	KRT18
1684	KRT19
1685	KRT5
1686	KRT7
1687	KRT8
1688	KSR1
1689	KSR2
1690	L1CAM
1691	L1TD1
1692	LAMA1
1693	LAMA3
1694	LAMB1
1695	LAMP1
1696	LAMTOR3
1697	LAMTOR5
1698	LAP3
1699	LAT
1700	LAT2
1701	LATS1
1702	LATS2
1703	LBP
1704	LBR
1705	LCAT
1706	LCK
1707	LCP2
1708	LCT
1709	LDHA
1710	LDLR
1711	LECT1
1712	LEF1
1713	LEFTY1
1714	LEP
1715	LEPR
1716	LFNG
1717	LGALS3
1718	LHB
1719	LHCGR
1720	LHX3
1721	LHX4
1722	LIF
1723	LIFR
1724	LIG1
1725	LIG3
1726	LIMK1
1727	LIMK2
1728	LIN28A
1729	LIN28B
1730	LIN9
1731	LIPE
1732	LIPH
1733	LITAF
1734	LMNA
1735	LMO2
1736	LMO4
1737	LMTK2
1738	LONP1
1739	LOR
1740	LPAR1
1741	LPAR2
1742	LPAR3
1743	LPAR4
1744	LPAR6
1745	LPIN1
